Node,Technology,Period,Capacity
Borssele,Wind_offshr_grounded,2,7654.0
Denmark,Wind_offshr_grounded,2,4780.0
Dogger Bank,Wind_offshr_grounded,2,5812.0
East Anglia,Wind_offshr_grounded,2,4342.0
Estonia,Wind_offshr_grounded,2,57.0
Finland,Wind_offshr_grounded,2,925.0
Firth of Forth,Wind_offshr_grounded,2,1884.0
France,Wind_offshr_grounded,2,2778.0
Germany,Wind_offshr_grounded,2,17213.0
Great Brit.,Wind_offshr_grounded,2,0.0
Helgoländer Bucht,Wind_offshr_grounded,2,14126.0
Hollandsee Kust,Wind_offshr_grounded,2,800.0
Hornsea,Wind_offshr_grounded,2,4113.0
Ireland,Wind_offshr_grounded,2,940.0
Italy,Wind_offshr_grounded,2,921.0
Latvia,Wind_offshr_grounded,2,61.0
Lithuania,Wind_offshr_grounded,2,59.0
Moray Firth,Wind_offshr_grounded,2,3731.0
NO2,Wind_offshr_grounded,2,0.0
Netherlands,Wind_offshr_grounded,2,466.0
Nordsøen,Wind_offshr_grounded,2,2011.0
Norfolk,Wind_offshr_grounded,2,220.0
Outer Dowsing,Wind_offshr_grounded,2,4336.0
Poland,Wind_offshr_grounded,2,82.0
Portugal,Wind_offshr_grounded,2,880.0
Spain,Wind_offshr_grounded,2,897.0
Sweden,Wind_offshr_grounded,2,910.0
Sørlige Nordsjø I,Wind_offshr_grounded,2,8.0
Sørlige Nordsjø II,Wind_offshr_grounded,2,5.0
Utsira Nord,Wind_offshr_grounded,2,0.0
Belgium,Wind_offshr_grounded,3,4452.0
Borssele,Wind_offshr_grounded,3,14252.0
Denmark,Wind_offshr_grounded,3,8377.0
Dogger Bank,Wind_offshr_grounded,3,8706.0
East Anglia,Wind_offshr_grounded,3,6362.0
Estonia,Wind_offshr_grounded,3,186.0
Finland,Wind_offshr_grounded,3,1698.0
Firth of Forth,Wind_offshr_grounded,3,2961.0
France,Wind_offshr_grounded,3,5103.0
Germany,Wind_offshr_grounded,3,28737.0
Great Brit.,Wind_offshr_grounded,3,0.0
Helgoländer Bucht,Wind_offshr_grounded,3,22702.0
Hollandsee Kust,Wind_offshr_grounded,3,1635.0
Hornsea,Wind_offshr_grounded,3,6175.0
Ireland,Wind_offshr_grounded,3,1737.0
Italy,Wind_offshr_grounded,3,1674.0
Latvia,Wind_offshr_grounded,3,220.0
Lithuania,Wind_offshr_grounded,3,196.0
Moray Firth,Wind_offshr_grounded,3,5457.0
NO2,Wind_offshr_grounded,3,0.0
Netherlands,Wind_offshr_grounded,3,1854.0
Nordsøen,Wind_offshr_grounded,3,3506.0
Norfolk,Wind_offshr_grounded,3,527.0
Outer Dowsing,Wind_offshr_grounded,3,6342.0
Poland,Wind_offshr_grounded,3,385.0
Portugal,Wind_offshr_grounded,3,1500.0
Spain,Wind_offshr_grounded,3,1581.0
Sweden,Wind_offshr_grounded,3,1647.0
Sørlige Nordsjø I,Wind_offshr_grounded,3,31.0
Sørlige Nordsjø II,Wind_offshr_grounded,3,19.0
Utsira Nord,Wind_offshr_grounded,3,0.0
Belgium,Wind_offshr_grounded,4,5530.0
Borssele,Wind_offshr_grounded,4,22808.0
Denmark,Wind_offshr_grounded,4,14001.0
Dogger Bank,Wind_offshr_grounded,4,12167.0
East Anglia,Wind_offshr_grounded,4,8684.0
Estonia,Wind_offshr_grounded,4,420.0
Finland,Wind_offshr_grounded,4,3065.0
Firth of Forth,Wind_offshr_grounded,4,4340.0
France,Wind_offshr_grounded,4,9057.0
Germany,Wind_offshr_grounded,4,38833.0
Great Brit.,Wind_offshr_grounded,4,0.0
Helgoländer Bucht,Wind_offshr_grounded,4,29526.0
Hollandsee Kust,Wind_offshr_grounded,4,2885.0
Hornsea,Wind_offshr_grounded,4,8651.0
Ireland,Wind_offshr_grounded,4,3118.0
Italy,Wind_offshr_grounded,4,2975.0
Latvia,Wind_offshr_grounded,4,576.0
Lithuania,Wind_offshr_grounded,4,462.0
Moray Firth,Wind_offshr_grounded,4,7436.0
NO2,Wind_offshr_grounded,4,0.0
Netherlands,Wind_offshr_grounded,4,4776.0
Nordsøen,Wind_offshr_grounded,4,5831.0
Norfolk,Wind_offshr_grounded,4,1026.0
Outer Dowsing,Wind_offshr_grounded,4,8637.0
Poland,Wind_offshr_grounded,4,1260.0
Portugal,Wind_offshr_grounded,4,2430.0
Spain,Wind_offshr_grounded,4,2704.0
Sweden,Wind_offshr_grounded,4,2946.0
Sørlige Nordsjø I,Wind_offshr_grounded,4,82.0
Sørlige Nordsjø II,Wind_offshr_grounded,4,52.0
Utsira Nord,Wind_offshr_grounded,4,0.0
Belgium,Wind_offshr_grounded,5,6398.0
Borssele,Wind_offshr_grounded,5,30327.0
Denmark,Wind_offshr_grounded,5,21828.0
Dogger Bank,Wind_offshr_grounded,5,15701.0
East Anglia,Wind_offshr_grounded,5,10925.0
Estonia,Wind_offshr_grounded,5,767.0
Finland,Wind_offshr_grounded,5,5382.0
Firth of Forth,Wind_offshr_grounded,5,5875.0
France,Wind_offshr_grounded,5,15184.0
Germany,Wind_offshr_grounded,5,45217.0
Great Brit.,Wind_offshr_grounded,5,0.0
Helgoländer Bucht,Wind_offshr_grounded,5,33084.0
Hollandsee Kust,Wind_offshr_grounded,5,4249.0
Hornsea,Wind_offshr_grounded,5,11193.0
Ireland,Wind_offshr_grounded,5,5322.0
Italy,Wind_offshr_grounded,5,5089.0
Latvia,Wind_offshr_grounded,5,1280.0
Lithuania,Wind_offshr_grounded,5,885.0
Moray Firth,Wind_offshr_grounded,5,9336.0
NO2,Wind_offshr_grounded,5,0.0
Netherlands,Wind_offshr_grounded,5,9136.0
Nordsøen,Wind_offshr_grounded,5,9045.0
Norfolk,Wind_offshr_grounded,5,1716.0
Outer Dowsing,Wind_offshr_grounded,5,10840.0
Poland,Wind_offshr_grounded,5,3176.0
Portugal,Wind_offshr_grounded,5,3659.0
Spain,Wind_offshr_grounded,5,4404.0
Sweden,Wind_offshr_grounded,5,5171.0
Sørlige Nordsjø I,Wind_offshr_grounded,5,189.0
Sørlige Nordsjø II,Wind_offshr_grounded,5,119.0
Utsira Nord,Wind_offshr_grounded,5,0.0
Belgium,Wind_offshr_grounded,6,7016.0
Borssele,Wind_offshr_grounded,6,34213.0
Denmark,Wind_offshr_grounded,6,31126.0
Dogger Bank,Wind_offshr_grounded,6,18721.0
East Anglia,Wind_offshr_grounded,6,12673.0
Estonia,Wind_offshr_grounded,6,1193.0
Finland,Wind_offshr_grounded,6,9033.0
Firth of Forth,Wind_offshr_grounded,6,7349.0
France,Wind_offshr_grounded,6,23398.0
Germany,Wind_offshr_grounded,6,48686.0
Great Brit.,Wind_offshr_grounded,6,0.0
Helgoländer Bucht,Wind_offshr_grounded,6,34270.0
Hollandsee Kust,Wind_offshr_grounded,6,5338.0
Hornsea,Wind_offshr_grounded,6,13381.0
Ireland,Wind_offshr_grounded,6,8411.0
Italy,Wind_offshr_grounded,6,8207.0
Latvia,Wind_offshr_grounded,6,2485.0
Lithuania,Wind_offshr_grounded,6,1444.0
Moray Firth,Wind_offshr_grounded,6,10807.0
NO2,Wind_offshr_grounded,6,0.0
Netherlands,Wind_offshr_grounded,6,13987.0
Nordsøen,Wind_offshr_grounded,6,12834.0
Norfolk,Wind_offshr_grounded,6,2538.0
Outer Dowsing,Wind_offshr_grounded,6,12541.0
Poland,Wind_offshr_grounded,6,6152.0
Portugal,Wind_offshr_grounded,6,5026.0
Spain,Wind_offshr_grounded,6,6679.0
Sweden,Wind_offshr_grounded,6,8782.0
Sørlige Nordsjø I,Wind_offshr_grounded,6,383.0
Sørlige Nordsjø II,Wind_offshr_grounded,6,242.0
Utsira Nord,Wind_offshr_grounded,6,0.0
Belgium,Wind_offshr_grounded,7,7417.0
Borssele,Wind_offshr_grounded,7,34563.0
Denmark,Wind_offshr_grounded,7,40305.0
Dogger Bank,Wind_offshr_grounded,7,20868.0
East Anglia,Wind_offshr_grounded,7,13712.0
Estonia,Wind_offshr_grounded,7,1647.0
Finland,Wind_offshr_grounded,7,14176.0
Firth of Forth,Wind_offshr_grounded,7,8596.0
France,Wind_offshr_grounded,7,32434.0
Germany,Wind_offshr_grounded,7,50629.0
Great Brit.,Wind_offshr_grounded,7,0.0
Helgoländer Bucht,Wind_offshr_grounded,7,34276.0
Hollandsee Kust,Wind_offshr_grounded,7,6047.0
Hornsea,Wind_offshr_grounded,7,14958.0
Ireland,Wind_offshr_grounded,7,12011.0
Italy,Wind_offshr_grounded,7,12207.0
Latvia,Wind_offshr_grounded,7,4235.0
Lithuania,Wind_offshr_grounded,7,2069.0
Moray Firth,Wind_offshr_grounded,7,11664.0
NO2,Wind_offshr_grounded,7,0.0
Netherlands,Wind_offshr_grounded,7,18545.0
Nordsøen,Wind_offshr_grounded,7,16536.0
Norfolk,Wind_offshr_grounded,7,3406.0
Outer Dowsing,Wind_offshr_grounded,7,13528.0
Poland,Wind_offshr_grounded,7,9453.0
Portugal,Wind_offshr_grounded,7,6270.0
Spain,Wind_offshr_grounded,7,9252.0
Sweden,Wind_offshr_grounded,7,14158.0
Sørlige Nordsjø I,Wind_offshr_grounded,7,691.0
Sørlige Nordsjø II,Wind_offshr_grounded,7,436.0
Utsira Nord,Wind_offshr_grounded,7,0.0
