Node,Technology,Period,Capacity
Dogger Bank,Wind_offshr_grounded,2,4597.0
East Anglia,Wind_offshr_grounded,2,3434.0
Estonia,Wind_offshr_grounded,2,44.0
Finland,Wind_offshr_grounded,2,681.0
Firth of Forth,Wind_offshr_grounded,2,1490.0
France,Wind_offshr_grounded,2,2013.0
Germany,Wind_offshr_grounded,2,12402.0
Great Brit.,Wind_offshr_grounded,2,0.0
Helgoländer Bucht,Wind_offshr_grounded,2,10178.0
Hollandsee Kust,Wind_offshr_grounded,2,546.0
Hornsea,Wind_offshr_grounded,2,3253.0
Ireland,Wind_offshr_grounded,2,680.0
Italy,Wind_offshr_grounded,2,679.0
Latvia,Wind_offshr_grounded,2,45.0
Lithuania,Wind_offshr_grounded,2,44.0
Moray Firth,Wind_offshr_grounded,2,2950.0
NO2,Wind_offshr_grounded,2,0.0
Netherlands,Wind_offshr_grounded,2,318.0
Nordsøen,Wind_offshr_grounded,2,1502.0
Norfolk,Wind_offshr_grounded,2,174.0
Outer Dowsing,Wind_offshr_grounded,2,3430.0
Poland,Wind_offshr_grounded,2,52.0
Portugal,Wind_offshr_grounded,2,659.0
Spain,Wind_offshr_grounded,2,664.0
Sweden,Wind_offshr_grounded,2,669.0
Sørlige Nordsjø I,Wind_offshr_grounded,2,6.0
Sørlige Nordsjø II,Wind_offshr_grounded,2,4.0
Utsira Nord,Wind_offshr_grounded,2,0.0
Belgium,Wind_offshr_grounded,3,3303.0
Borssele,Wind_offshr_grounded,3,7165.0
Denmark,Wind_offshr_grounded,3,4787.0
Dogger Bank,Wind_offshr_grounded,3,5675.0
East Anglia,Wind_offshr_grounded,3,4147.0
Estonia,Wind_offshr_grounded,3,115.0
Finland,Wind_offshr_grounded,3,925.0
Firth of Forth,Wind_offshr_grounded,3,1930.0
France,Wind_offshr_grounded,3,2721.0
Germany,Wind_offshr_grounded,3,17508.0
Great Brit.,Wind_offshr_grounded,3,0.0
Helgoländer Bucht,Wind_offshr_grounded,3,13831.0
Hollandsee Kust,Wind_offshr_grounded,3,822.0
Hornsea,Wind_offshr_grounded,3,4025.0
Ireland,Wind_offshr_grounded,3,921.0
Italy,Wind_offshr_grounded,3,921.0
Latvia,Wind_offshr_grounded,3,122.0
Lithuania,Wind_offshr_grounded,3,117.0
Moray Firth,Wind_offshr_grounded,3,3558.0
NO2,Wind_offshr_grounded,3,0.0
Netherlands,Wind_offshr_grounded,3,932.0
Nordsøen,Wind_offshr_grounded,3,2004.0
Norfolk,Wind_offshr_grounded,3,343.0
Outer Dowsing,Wind_offshr_grounded,3,4134.0
Poland,Wind_offshr_grounded,3,163.0
Portugal,Wind_offshr_grounded,3,862.0
Spain,Wind_offshr_grounded,3,879.0
Sweden,Wind_offshr_grounded,3,894.0
Sørlige Nordsjø I,Wind_offshr_grounded,3,17.0
Sørlige Nordsjø II,Wind_offshr_grounded,3,11.0
Utsira Nord,Wind_offshr_grounded,3,0.0
Belgium,Wind_offshr_grounded,4,3875.0
Borssele,Wind_offshr_grounded,4,9557.0
Denmark,Wind_offshr_grounded,4,6371.0
Dogger Bank,Wind_offshr_grounded,4,6911.0
East Anglia,Wind_offshr_grounded,4,4933.0
Estonia,Wind_offshr_grounded,4,221.0
Finland,Wind_offshr_grounded,4,1255.0
Firth of Forth,Wind_offshr_grounded,4,2465.0
France,Wind_offshr_grounded,4,3660.0
Germany,Wind_offshr_grounded,4,23456.0
Great Brit.,Wind_offshr_grounded,4,0.0
Helgoländer Bucht,Wind_offshr_grounded,4,17835.0
Hollandsee Kust,Wind_offshr_grounded,4,1209.0
Hornsea,Wind_offshr_grounded,4,4914.0
Ireland,Wind_offshr_grounded,4,1242.0
Italy,Wind_offshr_grounded,4,1244.0
Latvia,Wind_offshr_grounded,4,246.0
Lithuania,Wind_offshr_grounded,4,229.0
Moray Firth,Wind_offshr_grounded,4,4224.0
NO2,Wind_offshr_grounded,4,0.0
Netherlands,Wind_offshr_grounded,4,2001.0
Nordsøen,Wind_offshr_grounded,4,2653.0
Norfolk,Wind_offshr_grounded,4,583.0
Outer Dowsing,Wind_offshr_grounded,4,4906.0
Poland,Wind_offshr_grounded,4,378.0
Portugal,Wind_offshr_grounded,4,1119.0
Spain,Wind_offshr_grounded,4,1158.0
Sweden,Wind_offshr_grounded,4,1193.0
Sørlige Nordsjø I,Wind_offshr_grounded,4,34.0
Sørlige Nordsjø II,Wind_offshr_grounded,4,22.0
Utsira Nord,Wind_offshr_grounded,4,0.0
Belgium,Wind_offshr_grounded,5,4452.0
Borssele,Wind_offshr_grounded,5,12309.0
Denmark,Wind_offshr_grounded,5,8401.0
Dogger Bank,Wind_offshr_grounded,5,8285.0
East Anglia,Wind_offshr_grounded,5,5765.0
Estonia,Wind_offshr_grounded,5,373.0
Finland,Wind_offshr_grounded,5,1698.0
Firth of Forth,Wind_offshr_grounded,5,3100.0
France,Wind_offshr_grounded,5,4890.0
Germany,Wind_offshr_grounded,5,29705.0
Great Brit.,Wind_offshr_grounded,5,0.0
Helgoländer Bucht,Wind_offshr_grounded,5,21734.0
Hollandsee Kust,Wind_offshr_grounded,5,1724.0
Hornsea,Wind_offshr_grounded,5,5906.0
Ireland,Wind_offshr_grounded,5,1665.0
Italy,Wind_offshr_grounded,5,1674.0
Latvia,Wind_offshr_grounded,5,440.0
Lithuania,Wind_offshr_grounded,5,393.0
Moray Firth,Wind_offshr_grounded,5,4927.0
NO2,Wind_offshr_grounded,5,0.0
Netherlands,Wind_offshr_grounded,5,3708.0
Nordsøen,Wind_offshr_grounded,5,3481.0
Norfolk,Wind_offshr_grounded,5,905.0
Outer Dowsing,Wind_offshr_grounded,5,5720.0
Poland,Wind_offshr_grounded,5,770.0
Portugal,Wind_offshr_grounded,5,1437.0
Spain,Wind_offshr_grounded,5,1515.0
Sweden,Wind_offshr_grounded,5,1590.0
Sørlige Nordsjø I,Wind_offshr_grounded,5,62.0
Sørlige Nordsjø II,Wind_offshr_grounded,5,39.0
Utsira Nord,Wind_offshr_grounded,5,0.0
Belgium,Wind_offshr_grounded,6,5011.0
Borssele,Wind_offshr_grounded,6,15181.0
Denmark,Wind_offshr_grounded,6,10948.0
Dogger Bank,Wind_offshr_grounded,6,9756.0
East Anglia,Wind_offshr_grounded,6,6604.0
Estonia,Wind_offshr_grounded,6,578.0
Finland,Wind_offshr_grounded,6,2287.0
Firth of Forth,Wind_offshr_grounded,6,3830.0
France,Wind_offshr_grounded,6,6476.0
Germany,Wind_offshr_grounded,6,35628.0
Great Brit.,Wind_offshr_grounded,6,0.0
Helgoländer Bucht,Wind_offshr_grounded,6,25079.0
Hollandsee Kust,Wind_offshr_grounded,6,2369.0
Hornsea,Wind_offshr_grounded,6,6973.0
Ireland,Wind_offshr_grounded,6,2216.0
Italy,Wind_offshr_grounded,6,2240.0
Latvia,Wind_offshr_grounded,6,730.0
Lithuania,Wind_offshr_grounded,6,621.0
Moray Firth,Wind_offshr_grounded,6,5632.0
NO2,Wind_offshr_grounded,6,0.0
Netherlands,Wind_offshr_grounded,6,6206.0
Nordsøen,Wind_offshr_grounded,6,4514.0
Norfolk,Wind_offshr_grounded,6,1323.0
Outer Dowsing,Wind_offshr_grounded,6,6535.0
Poland,Wind_offshr_grounded,6,1441.0
Portugal,Wind_offshr_grounded,6,1822.0
Spain,Wind_offshr_grounded,6,1968.0
Sweden,Wind_offshr_grounded,6,2115.0
Sørlige Nordsjø I,Wind_offshr_grounded,6,103.0
Sørlige Nordsjø II,Wind_offshr_grounded,6,65.0
Utsira Nord,Wind_offshr_grounded,6,0.0
Belgium,Wind_offshr_grounded,7,5530.0
Borssele,Wind_offshr_grounded,7,17802.0
Denmark,Wind_offshr_grounded,7,14062.0
Dogger Bank,Wind_offshr_grounded,7,11265.0
East Anglia,Wind_offshr_grounded,7,7402.0
Estonia,Wind_offshr_grounded,7,841.0
Finland,Wind_offshr_grounded,7,3065.0
Firth of Forth,Wind_offshr_grounded,7,4640.0
France,Wind_offshr_grounded,7,8479.0
Germany,Wind_offshr_grounded,7,40762.0
Great Brit.,Wind_offshr_grounded,7,0.0
Helgoländer Bucht,Wind_offshr_grounded,7,27597.0
Hollandsee Kust,Wind_offshr_grounded,7,3114.0
Hornsea,Wind_offshr_grounded,7,8074.0
Ireland,Wind_offshr_grounded,7,2919.0
Italy,Wind_offshr_grounded,7,2975.0
Latvia,Wind_offshr_grounded,7,1153.0
Lithuania,Wind_offshr_grounded,7,924.0
Moray Firth,Wind_offshr_grounded,7,6296.0
NO2,Wind_offshr_grounded,7,0.0
Netherlands,Wind_offshr_grounded,7,9552.0
Nordsøen,Wind_offshr_grounded,7,5769.0
Norfolk,Wind_offshr_grounded,7,1839.0
Outer Dowsing,Wind_offshr_grounded,7,7302.0
Poland,Wind_offshr_grounded,7,2520.0
Portugal,Wind_offshr_grounded,7,2275.0
Spain,Wind_offshr_grounded,7,2531.0
Sweden,Wind_offshr_grounded,7,2805.0
Sørlige Nordsjø I,Wind_offshr_grounded,7,165.0
Sørlige Nordsjø II,Wind_offshr_grounded,7,104.0
Utsira Nord,Wind_offshr_grounded,7,0.0
